GhRepo,date1,actor_id,actor_login,num_activities,num_dist_commits,num_dist_commitcomments,num_actors_pushevents,num_actors_pusheventscomment,num_dist_pullreqopened,num_dist_pullreqclosed,num_dist_pullreqAll,num_dist_pullreqcomments,num_actors_pullreq,num_actors_pullreqcomment,num_actors_pullreq_opened,num_actors_pullreq_closed,num_dist_issuesopened,num_dist_issuesclosed,num_dist_issuesAll,num_dist_issuecomments,num_actors_issues,num_actors_issuescomment,num_actors_allevents,num_actors_issues_opened,num_actors_issues_closed,num_forks_event,num_actors_forks,num_watch_event,num_actors_watch,num_releases,release_payload
dethertech/dether.bot,2018-01-13,172946,aminnagpure,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,
dethertech/dether.bot,2018-02-17,29998110,malli2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,
dethertech/dether.bot,2018-06-15,776519,Alexintosh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,
dethertech/dether.googlemap,2018-01-13,172946,aminnagpure,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,
dethertech/dether.icons,2018-03-27,28671726,dethertech,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.icons,2018-09-11,10568398,Fukunaga42,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.js,2018-01-05,10568398,Fukunaga42,5,2,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.js,2018-01-09,5844591,Edmond-XavierCollot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,
dethertech/dether.js,2018-01-11,9466879,Trinkes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,
dethertech/dether.js,2018-01-12,12495406,BigMurry,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,
dethertech/dether.js,2018-01-13,172946,aminnagpure,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,
dethertech/dether.js,2018-01-24,22061470,Mr-Mike-Premier,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,
dethertech/dether.js,2018-01-26,10568398,Fukunaga42,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.js,2018-01-27,10568398,Fukunaga42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.js,2018-01-31,1773356,n1c01a5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,
dethertech/dether.js,2018-01-31,10568398,Fukunaga42,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.js,2018-02-05,6680028,priom,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,
dethertech/dether.js,2018-02-17,29998110,malli2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,
dethertech/dether.js,2018-02-19,10568398,Fukunaga42,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.js,2018-02-25,10568398,Fukunaga42,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.js,2018-02-27,3722607,akira3500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,
dethertech/dether.mapbox,2018-01-13,172946,aminnagpure,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,
dethertech/dether.mapbox,2018-02-17,29998110,malli2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,
dethertech/dether.mapbox,2018-02-28,3722607,akira3500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,
dethertech/dether.mapbox,2018-03-15,22321477,ileghlam,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.mapbox,2018-04-10,642120,ThomasG77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,
dethertech/dether.mapbox,2018-08-30,3680497,bneiluj,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,
dethertech/dether.shop,2018-04-03,28671726,dethertech,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.shop,2018-04-06,5844591,Edmond-XavierCollot,6,2,0,1,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.shop,2018-04-06,22321477,ileghlam,3,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.shop,2018-04-07,22321477,ileghlam,11,3,0,1,0,1,3,3,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.shop,2018-04-09,1573707,kimak,4,0,0,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.shop,2018-04-09,5844591,Edmond-XavierCollot,14,5,0,1,0,5,0,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.shop,2018-04-09,22321477,ileghlam,16,5,0,1,0,0,5,5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.shop,2018-04-10,5844591,Edmond-XavierCollot,6,0,0,0,0,3,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.shop,2018-04-10,22321477,ileghlam,9,3,0,1,0,0,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.shop,2018-04-10,22591687,jeanclaudeyalap,2,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.shop,2018-04-11,1573707,kimak,5,0,0,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,
dethertech/dether.shop,2018-04-11,5844591,Edmond-XavierCollot,2,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.shop,2018-04-11,22321477,ileghlam,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.shop,2018-04-11,22591687,jeanclaudeyalap,8,3,0,1,0,0,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.shop,2018-04-12,5844591,Edmond-XavierCollot,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.shop,2018-04-12,10568398,Fukunaga42,2,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.shop,2018-04-13,1573707,kimak,3,0,0,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.shop,2018-04-13,5844591,Edmond-XavierCollot,2,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.shop,2018-04-13,10568398,Fukunaga42,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.shop,2018-04-13,22321477,ileghlam,6,2,0,1,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.shop,2018-04-16,1573707,kimak,2,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.shop,2018-04-16,22321477,ileghlam,5,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.shop,2018-04-18,1573707,kimak,2,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.shop,2018-04-18,22321477,ileghlam,6,2,0,1,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.shop,2018-04-18,22591687,jeanclaudeyalap,2,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.shop,2018-04-23,1530467,kkx,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,
dethertech/dether.shop,2018-04-27,5844591,Edmond-XavierCollot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.shop,2018-04-28,5844591,Edmond-XavierCollot,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.shop,2018-04-28,22591687,jeanclaudeyalap,2,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.shop,2018-04-30,10568398,Fukunaga42,2,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.shop,2018-04-30,22321477,ileghlam,7,0,0,0,0,3,1,3,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
dethertech/dether.shop,2018-05-02,10568398,Fukunaga42,2,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
